shape,family,size,seed,n_params,steps,lr,val_acc,test_acc,test_acc_exterior,test_acc_surface,test_acc_interior,test_acc_near,test_acc_surface_Kneg,test_acc_surface_Kpos,test_acc_cavity,test_loss,train_acc,sparsity,best_step,stop_step,seconds
plus_shape,spline3,"{""G"": 4, ""h"": 8}",0,347,15000,0.01,0.992236852645874,0.9908041954040527,0.9932407140731812,1.0,0.973621129989624,0.8859060406684875,1.0,0.9999999403953552,0.9887640476226807,0.027930032461881638,0.9921610951423645,nan,11400,14400,138.2
plus_shape,spline3,"{""G"": 4, ""h"": 16}",0,691,15000,0.01,0.9936811327934265,0.9918860197067261,0.9939917325973511,0.9957107901573181,0.9824140667915344,0.9149888157844543,0.9969136118888855,0.9949186444282532,0.9943820238113403,0.02038496732711792,0.9952470660209656,nan,12200,15000,238.7
plus_shape,spline3,"{""G"": 4, ""h"": 32}",0,1379,15000,0.01,0.9951254725456238,0.9947710037231445,0.9962448477745056,0.998774528503418,0.9864108562469482,0.9395973086357117,1.0,0.9979674220085144,1.0,0.016091004014015198,0.9990764260292053,nan,13400,15000,431.3
plus_shape,spline3,"{""G"": 8, ""h"": 1}",0,70,15000,0.01,0.7943671941757202,0.791561484336853,0.8370258808135986,0.71875,0.7897681593894958,0.304250568151474,0.4969135820865631,0.8648373484611511,0.11797752976417542,0.48512670397758484,0.7972924113273621,nan,10600,13600,76.1
plus_shape,spline3,"{""G"": 8, ""h"": 2}",0,137,15000,0.01,0.8999819159507751,0.901009738445282,0.8869695663452148,0.9387255311012268,0.8816946148872375,0.46979865431785583,0.8595678806304932,0.9908536076545715,0.3764044940471649,0.25889644026756287,0.9000765681266785,nan,11200,14200,92.3
plus_shape,spline3,"{""G"": 8, ""h"": 4}",0,271,15000,0.01,0.9906120300292969,0.9913451075553894,0.9928652048110962,0.998774528503418,0.9784172773361206,0.8970917463302612,1.0,0.9979674220085144,0.9887640476226807,0.029354196041822433,0.9918457269668579,nan,13800,15000,125.9
plus_shape,spline3,"{""G"": 8, ""h"": 8}",0,539,15000,0.01,0.996208667755127,0.9956725835800171,0.9973713755607605,0.998161792755127,0.9888089299201965,0.9530201554298401,0.9969136118888855,0.9989836812019348,0.9943820238113403,0.01409007329493761,0.9973645210266113,nan,10800,13800,176.2
plus_shape,spline3,"{""G"": 8, ""h"": 16}",0,1075,15000,0.01,0.9971113801002502,0.9954922199249268,0.9973713755607605,0.998161792755127,0.9880095720291138,0.9507830142974854,1.0,0.996951162815094,1.0,0.016027972102165222,0.9997296929359436,nan,10000,13000,289.1
plus_shape,spline3,"{""G"": 8, ""h"": 32}",0,2147,15000,0.01,0.9960281252861023,0.9940497875213623,0.9966203570365906,0.9975490570068359,0.9840127825737,0.9351230263710022,1.0,0.9959349036216736,1.0,0.02439826913177967,0.9999324083328247,nan,7200,10200,406.5
plus_shape,spline3,"{""G"": 16, ""h"": 1}",0,118,15000,0.01,0.826141893863678,0.8155427575111389,0.8024784326553345,0.8799020051956177,0.759392499923706,0.29530200362205505,0.8379629850387573,0.9075202941894531,0.15168540179729462,0.45717787742614746,0.8184214234352112,nan,7100,10100,69.4
plus_shape,spline3,"{""G"": 16, ""h"": 2}",0,233,15000,0.01,0.9828488826751709,0.9792643189430237,0.9898610711097717,0.9779412150382996,0.9584332704544067,0.8232662081718445,0.9691358208656311,0.9837397933006287,0.9943820238113403,0.054327502846717834,0.9819119572639465,nan,13900,15000,130.8
plus_shape,spline3,"{""G"": 16, ""h"": 4}",0,463,15000,0.01,0.996208667755127,0.9947710037231445,0.9958693385124207,0.999387264251709,0.9864108562469482,0.9373601675033569,1.0,0.9989836812019348,0.9943820238113403,0.014729076065123081,0.9970491528511047,nan,13900,15000,184.7
plus_shape,spline3,"{""G"": 16, ""h"": 8}",0,923,15000,0.01,0.993320107460022,0.9920663237571716,0.995118260383606,0.9957107901573181,0.9808153510093689,0.9172259569168091,0.9953703880310059,0.9959349036216736,1.0,0.031559936702251434,0.9964409470558167,nan,5300,8300,166.5
plus_shape,spline3,"{""G"": 16, ""h"": 16}",0,1843,15000,0.01,0.9920563101768494,0.9908041954040527,0.9932407140731812,0.9969363212585449,0.9776179194450378,0.899328887462616,1.0,0.9949186444282532,0.9943820238113403,0.04172418266534805,0.9988962411880493,nan,3300,6300,220.7
plus_shape,spline3,"{""G"": 16, ""h"": 32}",0,3683,15000,0.01,0.9897093176841736,0.9880995154380798,0.9902365803718567,0.9969363212585449,0.9720223546028137,0.863534688949585,1.0,0.9949186444282532,0.9943820238113403,0.066965252161026,1.0,nan,4800,7800,498.4
